97 293 3	293	0	1 
409 1 44 115 1881 1499 1 37 131 1881 1499 46 45 104 10 97 1625 988 377 992 80 5 77 2 2704 150 3	1625	2	16 
409 1 44 115 1881 1499 1 37 131 1881 1499 46 45 104 10 97 1625 988 377 992 80 5 77 2 2704 150 3	2704	1	24 
44 24 2258 1 37 12 1289 93 1155 50 20 1440 127 44 1515 33 5 2078 14 114 20 2 743 315 2813 189 3	1440	1	11 
50 6 2 1015 89 2521 18 2 892 118 33 77 2 14 76 3040 9 170 18 20 2 1102 8 7 986 125 3	1102	0	21 
28 918 3161 1 2 3403 87 1519 1 5 2 1555 1169 3814 20 4016 2000 3626 1 35 87 2347 23 2 1201 3134 3	918 3161	0	1 2 
28 918 3161 1 2 3403 87 1519 1 5 2 1555 1169 3814 20 4016 2000 3626 1 35 87 2347 23 2 1201 3134 3	3403	0	5 
28 918 3161 1 2 3403 87 1519 1 5 2 1555 1169 3814 20 4016 2000 3626 1 35 87 2347 23 2 1201 3134 3	1169 3814 20 4016 2000 3626	0	12 13 14 15 16 17 
28 918 3161 1 2 3403 87 1519 1 5 2 1555 1169 3814 20 4016 2000 3626 1 35 87 2347 23 2 1201 3134 3	1201	0	24 
35 678 822 5 318 22 488 1 4 5 62 2263 1 44 29 1143 2177 1 498 200 12 82 42 3615 20 69 3	1143 2177	0	15 16 
2 618 181 119 29 84 7 173 48 3068 37 26 377 71 78 497 8 2 181 531 1 12 1855 44 87 1264 3	181	1	2 18 
16 43 77 41 715 1546 25 109 6 2 123 1006 1165 18 1425 2600 1267 10 2 500 6 50 2 3493 1932 103 3	1546	0	5 
16 43 77 41 715 1546 25 109 6 2 123 1006 1165 18 1425 2600 1267 10 2 500 6 50 2 3493 1932 103 3	1932	0	24 
607 1880 1 35 87 2825 23 2 1159 1 1940 4 2537 1 71 395 59 6 61 125 5 27 48 96 2950 1988 3	1159	0	8 
607 1880 1 35 87 2825 23 2 1159 1 1940 4 2537 1 71 395 59 6 61 125 5 27 48 96 2950 1988 3	1988	0	25 
164 44 259 2 3890 5 7 1275 1 44 46 268 76 855 98 2 3439 1 127 44 605 2 129 8 2 186 3	3890	0	4 
164 44 259 2 3890 5 7 1275 1 44 46 268 76 855 98 2 3439 1 127 44 605 2 129 8 2 186 3	3439	1	16 
49 12 119 538 2 89 22 204 73 27 160 2 2012 19 1315 19 2 1625 1 834 19 33 2 129 8 1807 3	89	0	5 
49 12 119 538 2 89 22 204 73 27 160 2 2012 19 1315 19 2 1625 1 834 19 33 2 129 8 1807 3	1625	2	17 
12 30 20 7 365 6 220 15 484 37 33 190 2 2 460 1366 13 4 35 87 1155 20 62 2574 18 3	460 1366	1	14 15 
42 1021 112 2 2300 87 107 264 1 37 49 42 486 314 30 97 5 873 2 1387 73 168 84 664 10 69 3	2300	2	4 
42 1021 112 2 2300 87 107 264 1 37 49 42 486 314 30 97 5 873 2 1387 73 168 84 664 10 69 3	1387	0	19 
42 1021 112 2 2300 87 107 264 1 37 49 42 486 314 30 97 5 873 2 1387 73 168 84 664 10 69 3	486 314	2	12 13 
12 29 1392 8 1097 10 220 134 4 2 1201 6 2 293 4 2 288 6 2 892 9 64 158 124 8 1097 3	293	0	13 
12 29 1392 8 1097 10 220 134 4 2 1201 6 2 293 4 2 288 6 2 892 9 64 158 124 8 1097 3	288	0	16 
12 29 1392 8 1097 10 220 134 4 2 1201 6 2 293 4 2 288 6 2 892 9 64 158 124 8 1097 3	1201	0	10 
35 336 806 163 117 1347 15 70 35 29 208 330 1037 2929 293 4 181 13 1 127 35 857 1065 2552 160 3	293	1	14 
35 336 806 163 117 1347 15 70 35 29 208 330 1037 2929 293 4 181 13 1 127 35 857 1065 2552 160 3	181	1	16 
35 336 806 163 117 1347 15 70 35 29 208 330 1037 2929 293 4 181 13 1 127 35 857 1065 2552 160 3	1347	2	5 
2 293 30 1555 4 2 3131 30 1840 1052 4 3068 15 1394 35 87 2 93 774 57 10 2 95 787 13 3	293	0	1 
2 293 30 1555 4 2 3131 30 1840 1052 4 3068 15 1394 35 87 2 93 774 57 10 2 95 787 13 3	3131	0	6 
293 30 97 4 2 225 6 2 54 376 186 4329 30 2323 131 18 7 3414 2695 120 64 14 6 65 12 395 3	293	0	0 
293 30 97 4 2 225 6 2 54 376 186 4329 30 2323 131 18 7 3414 2695 120 64 14 6 65 12 395 3	225	0	5 
2 1599 2339 9 121 4 49 16 77 3404 1 2 465 2339 9 2573 20 88 1 33 3722 3339 18 64 76 852 3	1599 2339	0	1 2 
2 1599 2339 9 121 4 49 16 77 3404 1 2 465 2339 9 2573 20 88 1 33 3722 3339 18 64 76 852 3	3404	0	9 
410 1 28 2 1044 1529 1 3526 1790 1 4 512 1090 718 68 1 20 41 1840 2459 181 5 1399 431 743 293 3	1529	2	5 
410 1 28 2 1044 1529 1 3526 1790 1 4 512 1090 718 68 1 20 41 1840 2459 181 5 1399 431 743 293 3	1790	2	8 
410 1 28 2 1044 1529 1 3526 1790 1 4 512 1090 718 68 1 20 41 1840 2459 181 5 1399 431 743 293 3	181	2	20 
410 1 28 2 1044 1529 1 3526 1790 1 4 512 1090 718 68 1 20 41 1840 2459 181 5 1399 431 743 293 3	293	2	25 
410 1 28 2 1044 1529 1 3526 1790 1 4 512 1090 718 68 1 20 41 1840 2459 181 5 1399 431 743 293 3	718	2	13 
49 16 24 377 71 3348 2 178 201 37 378 5 29 293 5 1922 31 412 1 2927 81 33 27 2 129 870 3	293	1	13 
2 3172 3076 9 78 121 1 4 42 546 71 1671 58 8 2024 1186 14 72 50 1663 7 206 2293 3988 20 4365 3	3172 3076	0	1 2 
2 3172 3076 9 78 121 1 4 42 546 71 1671 58 8 2024 1186 14 72 50 1663 7 206 2293 3988 20 4365 3	2293 3988 20 4365	0	22 23 24 25 
2 3172 3076 9 78 121 1 4 42 546 71 1671 58 8 2024 1186 14 72 50 1663 7 206 2293 3988 20 4365 3	1663	0	19 
3904 3413 9 197 6 2 292 37 2 666 6 2 1102 9 52 1845 17 819 16 7 740 5 1201 52 4399 4331 3	3904 3413	0	0 1 
3904 3413 9 197 6 2 292 37 2 666 6 2 1102 9 52 1845 17 819 16 7 740 5 1201 52 4399 4331 3	1102	0	12 
2 4133 24 3659 1 3531 4 2991 20 2657 1 4 1397 12 311 1179 2707 2905 157 12 311 873 199 50 6 100 3	4133	2	1 
2 4133 24 3659 1 3531 4 2991 20 2657 1 4 1397 12 311 1179 2707 2905 157 12 311 873 199 50 6 100 3	2707 2905	1	16 17 
4 17 39 452 25 7 107 1533 221 15 4071 1 2781 1 4 1443 1932 24 72 48 96 66 3229 172 13 3	221	0	8 
4 17 39 452 25 7 107 1533 221 15 4071 1 2781 1 4 1443 1932 24 72 48 96 66 3229 172 13 3	4071	1	10 
4 17 39 452 25 7 107 1533 221 15 4071 1 2781 1 4 1443 1932 24 72 48 96 66 3229 172 13 3	2781	1	12 
4 17 39 452 25 7 107 1533 221 15 4071 1 2781 1 4 1443 1932 24 72 48 96 66 3229 172 13 3	1443 1932	1	15 16 
35 7 1102 14 4395 676 1 663 4220 10 50 31 116 2292 1 2 312 4 279 44 268 8 2965 293 8 2431 3	312	0	16 
35 7 1102 14 4395 676 1 663 4220 10 50 31 116 2292 1 2 312 4 279 44 268 8 2965 293 8 2431 3	279	0	18 
35 7 1102 14 4395 676 1 663 4220 10 50 31 116 2292 1 2 312 4 279 44 268 8 2965 293 8 2431 3	293	0	23 
35 7 1102 14 4395 676 1 663 4220 10 50 31 116 2292 1 2 312 4 279 44 268 8 2965 293 8 2431 3	2292	1	13 
2 3510 4 1159 87 3897 53 22 4 2004 5 274 2 3816 37 87 45 26 3637 31 3702 26 12 73 29 947 3	3510	2	1 
2 3510 4 1159 87 3897 53 22 4 2004 5 274 2 3816 37 87 45 26 3637 31 3702 26 12 73 29 947 3	1159	2	3 
409 16 29 5 718 5 27 2663 4 127 99 264 57 9 72 1003 255 4 2 1095 25 2 698 30 39 561 3	1003 255	2	15 16 
409 16 29 5 718 5 27 2663 4 127 99 264 57 9 72 1003 255 4 2 1095 25 2 698 30 39 561 3	1095	2	19 
409 16 29 5 718 5 27 2663 4 127 99 264 57 9 72 1003 255 4 2 1095 25 2 698 30 39 561 3	698	1	22 
409 16 29 5 718 5 27 2663 4 127 99 264 57 9 72 1003 255 4 2 1095 25 2 698 30 39 561 3	718	2	4 
12 73 917 952 2698 21 5 430 71 840 5 29 7 1735 1055 8 7 470 1985 1644 1293 20 2387 4 213 564 3	2387	0	22 
12 73 917 952 2698 21 5 430 71 840 5 29 7 1735 1055 8 7 470 1985 1644 1293 20 2387 4 213 564 3	1055	0	14 
12 73 917 952 2698 21 5 430 71 840 5 29 7 1735 1055 8 7 470 1985 1644 1293 20 2387 4 213 564 3	1644	0	19 
12 73 917 952 2698 21 5 430 71 840 5 29 7 1735 1055 8 7 470 1985 1644 1293 20 2387 4 213 564 3	564	0	25 
62 1470 618 10 116 15 1055 1983 2209 108 1110 13 30 150 8 2 768 6 50 6 2 2671 6 3131 935 3	618	2	2 
62 1470 618 10 116 15 1055 1983 2209 108 1110 13 30 150 8 2 768 6 50 6 2 2671 6 3131 935 3	3131 935	2	23 24 
62 1470 618 10 116 15 1055 1983 2209 108 1110 13 30 150 8 2 768 6 50 6 2 2671 6 3131 935 3	1055 1983	2	6 7 
5 42 150 1 2 3065 1753 108 7 4113 4 3746 4002 1 4002 26 47 791 5 612 4 4013 7 618 10 728 3	3065	2	5 
5 42 150 1 2 3065 1753 108 7 4113 4 3746 4002 1 4002 26 47 791 5 612 4 4013 7 618 10 728 3	4113	1	9 
5 42 150 1 2 3065 1753 108 7 4113 4 3746 4002 1 4002 26 47 791 5 612 4 4013 7 618 10 728 3	618	1	23 
17 81 27 7 398 1893 18 2309 1 37 2 2680 9 97 4 17 9 2 129 869 293 16 40 143 8 2 255 3	2680	0	11 
17 81 27 7 398 1893 18 2309 1 37 2 2680 9 97 4 17 9 2 129 869 293 16 40 143 8 2 255 3	869 293	0	19 20 
17 81 27 7 398 1893 18 2309 1 37 2 2680 9 97 4 17 9 2 129 869 293 16 40 143 8 2 255 3	1893	2	5 
2 79 280 35 82 2 66 299 235 314 1546 4 410 30 1555 19 49 12 119 6 3154 2 1351 754 12 73 6 3	235 314 1546	0	8 9 10 
2 3944 809 9 33 334 1 37 541 5 29 397 750 1634 5 3502 334 763 1518 5 493 7 2221 5 873 1872 3387 3	750 1634	0	12 13 
2 3944 809 9 33 334 1 37 541 5 29 397 750 1634 5 3502 334 763 1518 5 493 7 2221 5 873 1872 3387 3	3387	0	26 
29 232 226 14 2 3510 40 139 59 6 61 125 5 27 1052 1 1037 2 413 44 24 404 1264 20 842 6 3227 3	3510	0	5 
29 232 226 14 2 3510 40 139 59 6 61 125 5 27 1052 1 1037 2 413 44 24 404 1264 20 842 6 3227 3	3227	1	26 
17 21 4348 4 57 21 232 377 5 151 14 1605 1095 1 52 17 541 14 674 181 51 84 2389 33 6 2 2170 3	181	0	19 
17 21 4348 4 57 21 232 377 5 151 14 1605 1095 1 52 17 541 14 674 181 51 84 2389 33 6 2 2170 3	1095	1	12 
17 21 7 204 10 89 71 481 7 244 10 2929 293 1 1521 4 7 740 5 27 20 61 1503 1190 4 2266 1361 3	293	1	12 
17 21 7 204 10 89 71 481 7 244 10 2929 293 1 1521 4 7 740 5 27 20 61 1503 1190 4 2266 1361 3	1521	2	14 
131 298 12 153 2 2055 25 3112 10 2 178 280 146 4455 1 35 87 2663 25 7 618 20 50 6 2 129 225 36	618	0	20 
131 298 12 153 2 2055 25 3112 10 2 178 280 146 4455 1 35 87 2663 25 7 618 20 50 6 2 129 225 36	2055	0	5 
131 298 12 153 2 2055 25 3112 10 2 178 280 146 4455 1 35 87 2663 25 7 618 20 50 6 2 129 225 36	2663	0	17 
12 210 28 7 213 6 3454 1159 1 4 12 128 504 2758 5 193 14 2 1625 8 4383 21 2628 42 1023 4343 282 3	1625	0	18 
67 46 45 151 2 1095 223 2 698 4 2 124 570 6 2 892 1 12 636 7 575 77 3823 733 252 1245 57 3	1095	2	5 
67 46 45 151 2 1095 223 2 698 4 2 124 570 6 2 892 1 12 636 7 575 77 3823 733 252 1245 57 3	698	1	8 
2495 9 41 606 1062 2312 11 1796 37 1706 1 20 114 1310 847 869 2926 2420 1 97 2292 1 7 1126 4 2501 1653 3	2292	0	20 
2495 9 41 606 1062 2312 11 1796 37 1706 1 20 114 1310 847 869 2926 2420 1 97 2292 1 7 1126 4 2501 1653 3	1653	0	26 
2495 9 41 606 1062 2312 11 1796 37 1706 1 20 114 1310 847 869 2926 2420 1 97 2292 1 7 1126 4 2501 1653 3	869 2926 2420	0	15 16 17 
35 82 121 2751 15 265 2 129 3960 12 168 294 82 13 4 110 44 1017 41 113 1055 1179 1 18 2 234 3	2751	0	3 
35 82 121 2751 15 265 2 129 3960 12 168 294 82 13 4 110 44 1017 41 113 1055 1179 1 18 2 234 3	3960	0	8 
35 82 121 2751 15 265 2 129 3960 12 168 294 82 13 4 110 44 1017 41 113 1055 1179 1 18 2 234 3	113 1055 1179	0	19 20 21 
49 16 46 45 482 4215 457 312 907 1 3580 598 4 7 2615 1813 14 502 64 47 9 2743 110 22 9 32 204 3	907	2	8 
49 16 46 45 482 4215 457 312 907 1 3580 598 4 7 2615 1813 14 502 64 47 9 2743 110 22 9 32 204 3	598	2	11 
49 16 46 45 482 4215 457 312 907 1 3580 598 4 7 2615 1813 14 502 64 47 9 2743 110 22 9 32 204 3	2615 1813	2	14 15 
2 598 9 45 2 3751 31 109 2570 1 4 12 83 3906 10 181 1 37 410 555 53 22 204 344 58 10 17 3	598	2	1 
2 598 9 45 2 3751 31 109 2570 1 4 12 83 3906 10 181 1 37 410 555 53 22 204 344 58 10 17 3	181	2	15 
2 93 425 3278 5 22 142 272 9 14 26 6 2 310 6 22 1370 1 2 711 1102 592 24 93 652 8 1018 3	1102 592	2	20 21 
17 9 968 1554 5 77 7 618 1 52 49 16 294 29 2 740 5 139 103 10 1055 1 46 33 777 17 58 3	618	2	7 
17 9 968 1554 5 77 7 618 1 52 49 16 294 29 2 740 5 139 103 10 1055 1 46 33 777 17 58 3	1055	0	20 
2 181 9 232 368 298 1 46 45 959 135 6 396 28 32 744 1 4 12 73 33 952 1477 7 310 103 467 3	181	2	1 
2 181 9 232 368 298 1 46 45 959 135 6 396 28 32 744 1 4 12 73 33 952 1477 7 310 103 467 3	744	2	15 
22 204 136 45 1108 20 4254 21 8 661 6 221 1 3234 1 447 1 4 4371 312 1 37 14 21 67 42 1022 3	221	2	11 
22 204 136 45 1108 20 4254 21 8 661 6 221 1 3234 1 447 1 4 4371 312 1 37 14 21 67 42 1022 3	3234	2	13 
22 204 136 45 1108 20 4254 21 8 661 6 221 1 3234 1 447 1 4 4371 312 1 37 14 21 67 42 1022 3	447	2	15 
22 204 136 45 1108 20 4254 21 8 661 6 221 1 3234 1 447 1 4 4371 312 1 37 14 21 67 42 1022 3	312	2	19 
44 24 167 514 8 2 767 1449 4 46 33 29 41 2379 769 1 52 49 16 147 5 104 7 2055 16 24 746 3	2055	2	23 
17 43 27 7 173 2382 26 5 137 50 667 5 273 1 37 313 2 293 9 1548 1 16 24 8 10 7 1328 3	293	0	17 
42 1054 596 10 3161 10 2 248 4 2 3131 806 101 33 93 55 35 1548 1 37 76 79 592 14 87 33 1548 3	1054	1	1 
42 1054 596 10 3161 10 2 248 4 2 3131 806 101 33 93 55 35 1548 1 37 76 79 592 14 87 33 1548 3	3161	1	4 
42 1054 596 10 3161 10 2 248 4 2 3131 806 101 33 93 55 35 1548 1 37 76 79 592 14 87 33 1548 3	3131	1	10 
493 32 257 4 46 45 1244 32 1965 1 139 5 4325 21 18 688 427 609 1 44 29 656 293 4 2 129 181 3	293	0	22 
493 32 257 4 46 45 1244 32 1965 1 139 5 4325 21 18 688 427 609 1 44 29 656 293 4 2 129 181 3	181	0	26 
2 93 1626 266 30 49 35 194 7 1395 1 2 3122 73 29 572 3308 2 802 221 3228 1 70 344 72 721 2498 3	1395	1	9 
2 93 1626 266 30 49 35 194 7 1395 1 2 3122 73 29 572 3308 2 802 221 3228 1 70 344 72 721 2498 3	3122	2	12 
2 93 1626 266 30 49 35 194 7 1395 1 2 3122 73 29 572 3308 2 802 221 3228 1 70 344 72 721 2498 3	221	2	19 
12 30 45 2413 5 29 5 718 18 292 10 2183 446 1 37 12 829 14 21 2 221 16 481 10 7 640 204 3	718	2	7 
49 16 24 377 71 3348 2518 1 2598 1 4 2711 1185 4 2395 2366 4 1886 1623 6 1387 348 1 2927 9 32 204 3	2366	0	15 
49 16 24 377 71 3348 2518 1 2598 1 4 2711 1185 4 2395 2366 4 1886 1623 6 1387 348 1 2927 9 32 204 3	1886	0	17 
49 16 24 377 71 3348 2518 1 2598 1 4 2711 1185 4 2395 2366 4 1886 1623 6 1387 348 1 2927 9 32 204 3	1387 348	2	20 21 
65 16 165 1245 8 61 486 1357 297 15 70 51 7 1981 1 3521 174 1827 13 16 311 208 111 57 30 7 144 669 3	486 1357 297	0	6 7 8 
65 16 165 1245 8 61 486 1357 297 15 70 51 7 1981 1 3521 174 1827 13 16 311 208 111 57 30 7 144 669 3	1827	0	17 
2 2177 30 49 44 87 487 5 77 2 1261 673 6 89 98 2 892 1 52 27 354 5 32 2246 65 16 2970 103 3	2177	2	1 
1403 2008 51 232 84 7 649 20 69 1 12 139 57 611 10 2 2615 1 70 9 121 1 2 1991 293 9 715 166 3	2615	0	16 
1403 2008 51 232 84 7 649 20 69 1 12 139 57 611 10 2 2615 1 70 9 121 1 2 1991 293 9 715 166 3	1991 293	0	23 24 
49 17 21 67 7 764 3079 25 2 698 15 70 12 952 3441 21 13 31 7 482 2421 2512 1168 1 139 5 1062 36	3079	1	6 
49 17 21 67 7 764 3079 25 2 698 15 70 12 952 3441 21 13 31 7 482 2421 2512 1168 1 139 5 1062 36	698	1	9 
49 17 21 67 7 764 3079 25 2 698 15 70 12 952 3441 21 13 31 7 482 2421 2512 1168 1 139 5 1062 36	2512 1168	0	21 22 
20 2 1829 6 62 1903 1790 14 82 52 135 1751 18 17 14 62 731 393 2919 1 2 293 103 30 1672 1 33 121 3	293	1	21 
20 2 1829 6 62 1903 1790 14 82 52 135 1751 18 17 14 62 731 393 2919 1 2 293 103 30 1672 1 33 121 3	1903 1790	2	5 6 
20 2 1829 6 62 1903 1790 14 82 52 135 1751 18 17 14 62 731 393 2919 1 2 293 103 30 1672 1 33 121 3	1751	2	11 
2 1848 1991 1 3063 3631 4 629 79 1932 39 176 97 18 589 37 1 12 168 82 206 1991 293 8 337 4273 2744 852 3	852	2	27 
2 1848 1991 1 3063 3631 4 629 79 1932 39 176 97 18 589 37 1 12 168 82 206 1991 293 8 337 4273 2744 852 3	1991 293	1	21 22 
62 1063 744 153 121 293 1610 4 78 824 195 2 3794 4 2 4322 5 2 618 5 162 1289 243 3462 10 913 4 1353 3	293 1610	0	5 6 
62 1063 744 153 121 293 1610 4 78 824 195 2 3794 4 2 4322 5 2 618 5 162 1289 243 3462 10 913 4 1353 3	744	0	2 
62 1063 744 153 121 293 1610 4 78 824 195 2 3794 4 2 4322 5 2 618 5 162 1289 243 3462 10 913 4 1353 3	3794	0	12 
62 1063 744 153 121 293 1610 4 78 824 195 2 3794 4 2 4322 5 2 618 5 162 1289 243 3462 10 913 4 1353 3	4322	0	15 
62 1063 744 153 121 293 1610 4 78 824 195 2 3794 4 2 4322 5 2 618 5 162 1289 243 3462 10 913 4 1353 3	913	1	25 
62 1063 744 153 121 293 1610 4 78 824 195 2 3794 4 2 4322 5 2 618 5 162 1289 243 3462 10 913 4 1353 3	1353	1	27 
127 35 118 45 29 7 2055 1 35 119 93 1228 8 2 124 817 1 37 17 30 121 1 3108 4 498 8 354 779 3	124 817	0	14 15 
127 35 118 45 29 7 2055 1 35 119 93 1228 8 2 124 817 1 37 17 30 121 1 3108 4 498 8 354 779 3	2055	2	6 
35 153 449 1055 2002 4 87 2089 1843 1 2030 69 6 42 2453 1 99 230 184 1346 2510 20 842 6 375 621 5 2620 3	2510	0	20 
35 153 449 1055 2002 4 87 2089 1843 1 2030 69 6 42 2453 1 99 230 184 1346 2510 20 842 6 375 621 5 2620 3	1055 2002	0	3 4 
3548 328 5 1338 7 248 1055 103 11 540 1042 1 1787 93 5 739 2 310 2 773 1007 1314 4108 10 62 3624 6 250 3	248 1055	1	5 6 
2 181 30 1749 1 35 82 5 718 10 410 4 542 397 6 243 89 10 2 178 266 157 35 87 1025 5 27 1099 3	181	2	1 
2 181 30 1749 1 35 82 5 718 10 410 4 542 397 6 243 89 10 2 178 266 157 35 87 1025 5 27 1099 3	1099	2	27 
35 87 1979 20 2 4315 1102 6 93 85 1481 345 314 15 79 1165 394 106 1481 13 4 1246 58 2040 7 578 3097 3	4315 1102	2	5 6 
35 87 1979 20 2 4315 1102 6 93 85 1481 345 314 15 79 1165 394 106 1481 13 4 1246 58 2040 7 578 3097 3	1481 345 314	1	10 11 12 
35 87 1979 20 2 4315 1102 6 93 85 1481 345 314 15 79 1165 394 106 1481 13 4 1246 58 2040 7 578 3097 3	2040 7 578 3097	2	23 24 25 26 
42 3489 6 381 1684 20 2366 30 215 6 3088 3886 20 7 613 1111 6 2398 4 3100 1 4 30 3393 2011 20 7 2558 3	381 1684 20 2366	2	3 4 5 6 
42 3489 6 381 1684 20 2366 30 215 6 3088 3886 20 7 613 1111 6 2398 4 3100 1 4 30 3393 2011 20 7 2558 3	2398	2	17 
42 3489 6 381 1684 20 2366 30 215 6 3088 3886 20 7 613 1111 6 2398 4 3100 1 4 30 3393 2011 20 7 2558 3	3100	2	19 
42 3489 6 381 1684 20 2366 30 215 6 3088 3886 20 7 613 1111 6 2398 4 3100 1 4 30 3393 2011 20 7 2558 3	3489	0	1 
42 3489 6 381 1684 20 2366 30 215 6 3088 3886 20 7 613 1111 6 2398 4 3100 1 4 30 3393 2011 20 7 2558 3	3886	2	11 
8 413 1 164 1208 2 204 35 636 116 89 245 25 2 1102 1 4 12 119 45 162 1389 88 14 2 293 30 1941 3	293	2	25 
8 413 1 164 1208 2 204 35 636 116 89 245 25 2 1102 1 4 12 119 45 162 1389 88 14 2 293 30 1941 3	1102	1	14 
2 1529 9 2 1044 4054 1529 15 1629 2 1599 1529 44 115 8 3433 13 1 4 2 2973 9 3778 3010 4 107 3332 3	1529	0	1 6 11 
2 1529 9 2 1044 4054 1529 15 1629 2 1599 1529 44 115 8 3433 13 1 4 2 2973 9 3778 3010 4 107 3332 3	4054 1529	0	5 6 
2 1529 9 2 1044 4054 1529 15 1629 2 1599 1529 44 115 8 3433 13 1 4 2 2973 9 3778 3010 4 107 3332 3	1529	2	1 6 11 
2 1529 9 2 1044 4054 1529 15 1629 2 1599 1529 44 115 8 3433 13 1 4 2 2973 9 3778 3010 4 107 3332 3	2973	0	20 
2 1529 9 2 1044 4054 1529 15 1629 2 1599 1529 44 115 8 3433 13 1 4 2 2973 9 3778 3010 4 107 3332 3	3778	0	22 
2 1168 3943 30 2889 37 82 2677 2190 1597 4 2907 2198 4 2 1168 20 3727 2547 2798 6 1078 1 3869 1168 20 1749 1597 3	1168 20 3727 2547	2	15 16 17 18 
2 1168 3943 30 2889 37 82 2677 2190 1597 4 2907 2198 4 2 1168 20 3727 2547 2798 6 1078 1 3869 1168 20 1749 1597 3	1168	2	1 15 24 
2 1168 3943 30 2889 37 82 2677 2190 1597 4 2907 2198 4 2 1168 20 3727 2547 2798 6 1078 1 3869 1168 20 1749 1597 3	2190 1597	2	8 9 
2 1168 3943 30 2889 37 82 2677 2190 1597 4 2907 2198 4 2 1168 20 3727 2547 2798 6 1078 1 3869 1168 20 1749 1597 3	2198	2	12 
2 1168 3943 30 2889 37 82 2677 2190 1597 4 2907 2198 4 2 1168 20 3727 2547 2798 6 1078 1 3869 1168 20 1749 1597 3	1597	2	9 27 
2 465 198 58 9 1000 3536 4 12 717 1800 2807 73 77 76 97 598 1 127 1037 2 436 50 22 9 7 121 204 3	598	2	16 
2 181 30 3068 1 326 4249 1 2 293 30 369 206 96 123 2801 1165 8 3092 4 2 913 267 9 1558 4 114 1993 3	293	0	9 
2 181 30 3068 1 326 4249 1 2 293 30 369 206 96 123 2801 1165 8 3092 4 2 913 267 9 1558 4 114 1993 3	913 267	0	21 22 
2 181 30 3068 1 326 4249 1 2 293 30 369 206 96 123 2801 1165 8 3092 4 2 913 267 9 1558 4 114 1993 3	1993	0	27 
44 82 3440 2 931 6 2 2237 8 70 44 104 2 1443 19 655 19 35 82 334 2954 6 2688 1443 8 62 1278 1232 3	1443	2	13 23 
44 82 3440 2 931 6 2 2237 8 70 44 104 2 1443 19 655 19 35 82 334 2954 6 2688 1443 8 62 1278 1232 3	1443	2	13 23 
12 168 1392 8 1807 39 42 156 4 82 208 157 444 52 123 4302 8 50 204 15 1013 8 7 145 368 990 13 3	4302	2	15 
2 3143 9 2092 2 293 9 33 2857 1 37 76 1932 24 511 97 1 152 26 2 3172 3076 1 3427 8 4294 1168 4214 3	3143	0	1 
2 3143 9 2092 2 293 9 33 2857 1 37 76 1932 24 511 97 1 152 26 2 3172 3076 1 3427 8 4294 1168 4214 3	293	2	5 
2 3143 9 2092 2 293 9 33 2857 1 37 76 1932 24 511 97 1 152 26 2 3172 3076 1 3427 8 4294 1168 4214 3	1932	0	12 
2 3143 9 2092 2 293 9 33 2857 1 37 76 1932 24 511 97 1 152 26 2 3172 3076 1 3427 8 4294 1168 4214 3	3172 3076	0	20 21 
2 3143 9 2092 2 293 9 33 2857 1 37 76 1932 24 511 97 1 152 26 2 3172 3076 1 3427 8 4294 1168 4214 3	3427 8 4294 1168 4214	0	23 24 25 26 27 
131 20 7 1591 2328 4267 6 913 1 49 16 43 274 66 3500 2328 1 2 500 9 146 2 1581 10 206 96 743 2420 3	500	2	18 
597 1 65 62 3456 87 700 58 8 2 849 18 7 1264 659 280 1 2 924 824 108 2044 584 2032 5 739 101 108 36	3456	2	4 
597 1 65 62 3456 87 700 58 8 2 849 18 7 1264 659 280 1 2 924 824 108 2044 584 2032 5 739 101 108 36	584 2032	0	22 23 
597 1 65 62 3456 87 700 58 8 2 849 18 7 1264 659 280 1 2 924 824 108 2044 584 2032 5 739 101 108 36	924	0	18 
65 35 2523 149 14 47 118 45 1231 2 2292 1 47 118 45 2556 37 253 101 111 14 35 153 7 107 97 865 1623 3	2292	1	10 
99 488 9 97 4 2 413 14 4284 439 9 471 4 61 569 24 107 1533 1 344 379 139 124 5 4017 240 4 240 3	488	0	1 
99 488 9 97 4 2 413 14 4284 439 9 471 4 61 569 24 107 1533 1 344 379 139 124 5 4017 240 4 240 3	569	0	14 
95 160 1 2 3122 30 833 4301 2 85 252 35 636 86 15 1799 8 7 892 20 185 1634 13 4 194 62 273 668 3	3122	2	4 
95 160 1 2 3122 30 833 4301 2 85 252 35 636 86 15 1799 8 7 892 20 185 1634 13 4 194 62 273 668 3	1634	1	21 
2452 1 65 16 1108 55 16 43 29 103 10 1268 1 1831 4179 31 52 123 79 2207 1396 8 2 186 1 57 9 72 1495 3	1268	0	11 
2 1102 854 97 1 1013 10 1034 2 3353 888 1390 1 37 2 744 136 33 394 58 2 2292 14 87 652 18 2 455 669 3	1102	0	1 
2 1102 854 97 1 1013 10 1034 2 3353 888 1390 1 37 2 744 136 33 394 58 2 2292 14 87 652 18 2 455 669 3	3353 888 1390	2	9 10 11 
2 1102 854 97 1 1013 10 1034 2 3353 888 1390 1 37 2 744 136 33 394 58 2 2292 14 87 652 18 2 455 669 3	744	2	15 
2 1102 854 97 1 1013 10 1034 2 3353 888 1390 1 37 2 744 136 33 394 58 2 2292 14 87 652 18 2 455 669 3	2292	1	21 
