711 337 36	337	0	1 
191 359 1 37 113 123 1113 5 684 1643 1 12 30 582 14 72 50 43 2890 2 2403 4 14 1822 46 45 155 349 1113 31 2004 3	2403	1	20 
72 1303 1 612 12 2312 10 385 18 2 3510 3485 1 44 1509 2 61 294 311 9 175 588 5 172 123 3390 15 929 5 462 13 3	294 311	2	17 18 
2 178 1292 9 2 93 283 14 9 3194 53 17 37 936 261 338 44 3521 2 199 432 18 2 2486 236 2 337 6 17 40 27 215 3	178 1292	2	1 2 
12 1478 473 51 7 54 198 411 473 231 1 55 53 101 1620 705 38 44 130 77 39 2 2158 59 6 1620 162 2066 8 7 54 198 3	473 231	1	8 9 
12 1478 473 51 7 54 198 411 473 231 1 55 53 101 1620 705 38 44 130 77 39 2 2158 59 6 1620 162 2066 8 7 54 198 3	1620	1	14 25 
12 1478 473 51 7 54 198 411 473 231 1 55 53 101 1620 705 38 44 130 77 39 2 2158 59 6 1620 162 2066 8 7 54 198 3	1620	2	14 25 
12 1478 473 51 7 54 198 411 473 231 1 55 53 101 1620 705 38 44 130 77 39 2 2158 59 6 1620 162 2066 8 7 54 198 3	473	1	2 8 
344 12 1045 2 1913 1 12 387 16 67 920 10 55 16 597 15 383 1 351 1 787 1 1339 13 4 810 2 129 630 16 119 143 3	383	1	16 
344 12 1045 2 1913 1 12 387 16 67 920 10 55 16 597 15 383 1 351 1 787 1 1339 13 4 810 2 129 630 16 119 143 3	351	1	18 
344 12 1045 2 1913 1 12 387 16 67 920 10 55 16 597 15 383 1 351 1 787 1 1339 13 4 810 2 129 630 16 119 143 3	1339	1	22 
17 118 45 155 69 191 5 77 2390 108 5 2 1162 508 739 4 1747 19 17 21 84 67 717 4 64 2 125 22 1227 1463 135 215 3	739	0	14 
17 118 45 155 69 191 5 77 2390 108 5 2 1162 508 739 4 1747 19 17 21 84 67 717 4 64 2 125 22 1227 1463 135 215 3	1747	0	16 
2 93 283 12 118 45 497 8 42 350 30 2 351 12 73 141 64 1122 991 4 1660 991 1 8 298 17 653 1324 1 31 2577 672 3	351	1	12 
1383 1227 10 1032 7 1078 68 4 17 448 124 20 1549 978 1129 15 1767 3111 4 1551 1994 2356 8 13 1 1956 33 352 4 1395 2178 3295 3	1767	2	16 
1383 1227 10 1032 7 1078 68 4 17 448 124 20 1549 978 1129 15 1767 3111 4 1551 1994 2356 8 13 1 1956 33 352 4 1395 2178 3295 3	1551 1994	2	19 20 
1383 1227 10 1032 7 1078 68 4 17 448 124 20 1549 978 1129 15 1767 3111 4 1551 1994 2356 8 13 1 1956 33 352 4 1395 2178 3295 3	1956	2	25 
1383 1227 10 1032 7 1078 68 4 17 448 124 20 1549 978 1129 15 1767 3111 4 1551 1994 2356 8 13 1 1956 33 352 4 1395 2178 3295 3	1395 2178	2	29 30 
169 109 89 202 14 2249 792 2061 4 487 4 2893 24 67 443 5 185 25 1 12 133 57 21 227 5 27 112 53 2 2506 6 2893 3	2061	0	7 
169 109 89 202 14 2249 792 2061 4 487 4 2893 24 67 443 5 185 25 1 12 133 57 21 227 5 27 112 53 2 2506 6 2893 3	487	0	9 
169 109 89 202 14 2249 792 2061 4 487 4 2893 24 67 443 5 185 25 1 12 133 57 21 227 5 27 112 53 2 2506 6 2893 3	2506	0	29 
169 109 89 202 14 2249 792 2061 4 487 4 2893 24 67 443 5 185 25 1 12 133 57 21 227 5 27 112 53 2 2506 6 2893 3	185	0	16 
1111 2 1250 6 2 845 3213 15 7 1617 6 70 12 83 733 736 2862 13 2 3169 6 1162 2374 24 72 257 28 2249 63 25 22 291 3	3169	2	19 
12 2315 2363 4 44 24 877 69 122 1315 2216 1 52 46 45 139 4 521 10 88 1 67 587 10 88 4 44 130 263 88 5 16 3	1315 2216	0	9 10 
450 53 7 1162 9 849 1 17 697 7 182 166 5 777 4 334 166 5 2 54 198 1 37 16 40 497 699 4 99 39 758 17 3	198	1	20 
2 974 9 17 21 7 509 258 6 413 214 2 1227 92 1 173 777 2 845 1747 1 37 9 413 4 493 20 7 258 6 692 1634 3	845 1747	1	18 19 
2 974 9 17 21 7 509 258 6 413 214 2 1227 92 1 173 777 2 845 1747 1 37 9 413 4 493 20 7 258 6 692 1634 3	1634	0	31 
169 12 1237 115 17 10 401 1 330 4 1596 1 12 128 1967 39 79 878 278 58 5 2 183 668 12 174 219 5 1427 28 1162 2374 3	878	0	17 
169 12 1237 115 17 10 401 1 330 4 1596 1 12 128 1967 39 79 878 278 58 5 2 183 668 12 174 219 5 1427 28 1162 2374 3	330	1	8 
169 12 1237 115 17 10 401 1 330 4 1596 1 12 128 1967 39 79 878 278 58 5 2 183 668 12 174 219 5 1427 28 1162 2374 3	1596	1	10 
2 658 110 112 14 49 12 2649 18 313 2 2846 3031 1 44 43 46 17 10 69 37 12 29 5 1269 2 1025 113 2 2357 1032 3170 3	2846	1	11 
10 69 12 30 1433 4 7 296 545 30 1140 88 10 66 860 165 4 129 271 2430 61 232 52 12 30 348 5 271 50 10 205 66 1626	232	0	21 
209 12 1767 108 393 3307 1 12 185 10 7 835 14 51 7 3465 1767 15 72 1702 2478 31 3114 1 1585 1800 6 2357 842 578 3170 1 672 3	1767	0	2 16 
209 12 1767 108 393 3307 1 12 185 10 7 835 14 51 7 3465 1767 15 72 1702 2478 31 3114 1 1585 1800 6 2357 842 578 3170 1 672 3	1702	0	19 
209 12 1767 108 393 3307 1 12 185 10 7 835 14 51 7 3465 1767 15 72 1702 2478 31 3114 1 1585 1800 6 2357 842 578 3170 1 672 3	1800 6 2357 842 578 3170	0	25 26 27 28 29 30 
12 82 2409 42 243 2486 5 2072 1 52 12 494 6 916 55 12 30 334 1 37 82 45 84 348 5 579 76 6 2 859 54 3144 470 3	3144 470	0	31 32 
113 313 116 922 2374 1121 20 8 2 467 106 134 1 12 30 838 5 2 845 850 25 129 271 23 2 2578 287 4 1670 6 370 1201 604 3	287	0	26 
113 313 116 922 2374 1121 20 8 2 467 106 134 1 12 30 838 5 2 845 850 25 129 271 23 2 2578 287 4 1670 6 370 1201 604 3	1201 604	0	31 32 
2 508 1184 107 699 20 72 598 4 2 3267 351 14 493 20 17 15 3187 1 3141 1 3281 1 1920 1 3237 13 9 39 107 1123 26 114 3	3267 351	0	10 11 
2 508 1184 107 699 20 72 598 4 2 3267 351 14 493 20 17 15 3187 1 3141 1 3281 1 1920 1 3237 13 9 39 107 1123 26 114 3	3187	0	17 
2 508 1184 107 699 20 72 598 4 2 3267 351 14 493 20 17 15 3187 1 3141 1 3281 1 1920 1 3237 13 9 39 107 1123 26 114 3	3141	0	19 
2 508 1184 107 699 20 72 598 4 2 3267 351 14 493 20 17 15 3187 1 3141 1 3281 1 1920 1 3237 13 9 39 107 1123 26 114 3	3281	0	21 
2 508 1184 107 699 20 72 598 4 2 3267 351 14 493 20 17 15 3187 1 3141 1 3281 1 1920 1 3237 13 9 39 107 1123 26 114 3	1920	0	23 
2 508 1184 107 699 20 72 598 4 2 3267 351 14 493 20 17 15 3187 1 3141 1 3281 1 1920 1 3237 13 9 39 107 1123 26 114 3	3237	0	25 
2 508 1184 107 699 20 72 598 4 2 3267 351 14 493 20 17 15 3187 1 3141 1 3281 1 1920 1 3237 13 9 39 107 1123 26 114 3	1184	0	2 
411 1201 275 4 203 2 1523 2363 2357 35 46 45 275 351 37 10 66 66 66 35 43 167 16 3170 12 1732 57 30 72 351 928 8 3061 3	351	2	13 29 
411 1201 275 4 203 2 1523 2363 2357 35 46 45 275 351 37 10 66 66 66 35 43 167 16 3170 12 1732 57 30 72 351 928 8 3061 3	351	2	13 29 
411 1201 275 4 203 2 1523 2363 2357 35 46 45 275 351 37 10 66 66 66 35 43 167 16 3170 12 1732 57 30 72 351 928 8 3061 3	3061	2	32 
2 739 24 121 1 64 3187 15 140 2 1893 1958 13 1 3402 15 70 43 2369 20 2 610 236 18 2 1477 4 1555 13 1 3141 1 672 3	739	0	1 
2 739 24 121 1 64 3187 15 140 2 1893 1958 13 1 3402 15 70 43 2369 20 2 610 236 18 2 1477 4 1555 13 1 3141 1 672 3	3187	0	6 
2 739 24 121 1 64 3187 15 140 2 1893 1958 13 1 3402 15 70 43 2369 20 2 610 236 18 2 1477 4 1555 13 1 3141 1 672 3	3402	0	14 
2 739 24 121 1 64 3187 15 140 2 1893 1958 13 1 3402 15 70 43 2369 20 2 610 236 18 2 1477 4 1555 13 1 3141 1 672 3	3141	0	30 
511 2 508 9 172 1241 5 2318 2 1702 2775 15 22 9 2149 26 12 83 7 1241 3269 13 31 2 1767 618 136 33 2318 2 1702 163 2775 3	1702	2	9 30 
511 2 508 9 172 1241 5 2318 2 1702 2775 15 22 9 2149 26 12 83 7 1241 3269 13 31 2 1767 618 136 33 2318 2 1702 163 2775 3	1767	2	24 
511 2 508 9 172 1241 5 2318 2 1702 2775 15 22 9 2149 26 12 83 7 1241 3269 13 31 2 1767 618 136 33 2318 2 1702 163 2775 3	1702	2	9 30 
2 919 9 7 121 325 1 12 771 14 2 400 1326 1015 448 20 2 1901 12 2576 4 82 7 48 1192 1173 15 2 2165 1484 42 2994 13 3	1901 12 2576	2	17 18 19 
2 919 9 7 121 325 1 12 771 14 2 400 1326 1015 448 20 2 1901 12 2576 4 82 7 48 1192 1173 15 2 2165 1484 42 2994 13 3	1173	2	25 
2 919 9 7 121 325 1 12 771 14 2 400 1326 1015 448 20 2 1901 12 2576 4 82 7 48 1192 1173 15 2 2165 1484 42 2994 13 3	2165	2	28 
26 7 508 665 735 8 478 1 12 143 14 2 2968 1 2812 1 4 1844 6 115 6 22 508 104 69 15 3131 13 150 5 46 2308 48 60	2968	0	12 
26 7 508 665 735 8 478 1 12 143 14 2 2968 1 2812 1 4 1844 6 115 6 22 508 104 69 15 3131 13 150 5 46 2308 48 60	2812	0	14 
26 7 508 665 735 8 478 1 12 143 14 2 2968 1 2812 1 4 1844 6 115 6 22 508 104 69 15 3131 13 150 5 46 2308 48 60	115	0	19 
2 508 30 2088 5 61 1032 2403 18 374 429 4 1383 18 423 85 585 64 7 505 611 186 68 1085 2 508 30 33 2738 65 17 30 1383 3	1032 2403	1	6 7 
49 16 171 259 10 227 5 1334 149 158 1556 3028 31 280 7 3428 188 1 16 336 27 215 165 334 7 824 2162 25 14 2063 6 2 365 3	188	1	16 
2 94 50 889 11 3064 118 45 126 2 295 889 11 1395 118 45 126 2 686 889 11 3064 118 45 126 2 1402 889 11 51 45 1533 354 3	3064	2	5 21 
2 94 50 889 11 3064 118 45 126 2 295 889 11 1395 118 45 126 2 686 889 11 3064 118 45 126 2 1402 889 11 51 45 1533 354 3	1395	2	13 
2 94 50 889 11 3064 118 45 126 2 295 889 11 1395 118 45 126 2 686 889 11 3064 118 45 126 2 1402 889 11 51 45 1533 354 3	3064	2	5 21 
72 2077 20 61 1550 1 4 520 127 17 67 2209 18 32 1550 1 4 16 46 45 1181 17 186 1 70 119 2288 2 341 562 1 31 2 2697 3	341 562	1	28 29 
72 2077 20 61 1550 1 4 520 127 17 67 2209 18 32 1550 1 4 16 46 45 1181 17 186 1 70 119 2288 2 341 562 1 31 2 2697 3	2697	1	33 
12 992 1022 22 1227 5 1788 14 909 121 575 28 7 1227 4 73 64 5 1917 4 33 459 3135 3073 2 2146 53 5 1397 32 1227 59 2 755 3	575	0	10 
319 209 12 1045 22 1227 1 52 406 12 174 328 479 37 1729 900 2544 6 2 1227 4 405 730 225 12 752 108 2 349 20 2379 730 225 3319 3	730 225	2	22 23 31 32 
319 209 12 1045 22 1227 1 52 406 12 174 328 479 37 1729 900 2544 6 2 1227 4 405 730 225 12 752 108 2 349 20 2379 730 225 3319 3	2379 730 225	2	30 31 32 
12 1439 1494 7 400 3170 2486 15 82 919 2212 4 30 1830 551 13 70 82 7 2542 3142 15 49 12 83 33 2675 13 4 17 82 573 1694 604 3	1830 551	0	13 14 
12 1439 1494 7 400 3170 2486 15 82 919 2212 4 30 1830 551 13 70 82 7 2542 3142 15 49 12 83 33 2675 13 4 17 82 573 1694 604 3	2212	0	10 
12 1439 1494 7 400 3170 2486 15 82 919 2212 4 30 1830 551 13 70 82 7 2542 3142 15 49 12 83 33 2675 13 4 17 82 573 1694 604 3	2542 3142	1	19 20 
2 3398 3129 7 1453 1911 1 48 906 1 4 7 1486 341 562 95 42 243 508 1 645 7 215 337 276 1927 1 2783 789 1 4 123 79 470 3	1911	0	5 
2 3398 3129 7 1453 1911 1 48 906 1 4 7 1486 341 562 95 42 243 508 1 645 7 215 337 276 1927 1 2783 789 1 4 123 79 470 3	906	0	8 
2 3398 3129 7 1453 1911 1 48 906 1 4 7 1486 341 562 95 42 243 508 1 645 7 215 337 276 1927 1 2783 789 1 4 123 79 470 3	341 562	0	13 14 
2 3398 3129 7 1453 1911 1 48 906 1 4 7 1486 341 562 95 42 243 508 1 645 7 215 337 276 1927 1 2783 789 1 4 123 79 470 3	276 1927	0	24 25 
2 3398 3129 7 1453 1911 1 48 906 1 4 7 1486 341 562 95 42 243 508 1 645 7 215 337 276 1927 1 2783 789 1 4 123 79 470 3	789	0	28 
2 3398 3129 7 1453 1911 1 48 906 1 4 7 1486 341 562 95 42 243 508 1 645 7 215 337 276 1927 1 2783 789 1 4 123 79 470 3	470	0	33 
2 943 160 2532 2 1762 28 42 1227 4 65 2 1451 160 943 435 59 35 87 2655 57 5 1 52 135 10 14 1660 1836 39 2 306 35 1494 3	943 160	2	1 2 
2 943 160 2532 2 1762 28 42 1227 4 65 2 1451 160 943 435 59 35 87 2655 57 5 1 52 135 10 14 1660 1836 39 2 306 35 1494 3	1660	2	27 
2 766 22 919 9 157 59 6 585 7 258 2783 95 91 922 2212 11 64 12 112 22 2291 7 258 215 95 91 508 12 174 82 8 2 467 3	766	0	1 
2 766 22 919 9 157 59 6 585 7 258 2783 95 91 922 2212 11 64 12 112 22 2291 7 258 215 95 91 508 12 174 82 8 2 467 3	2212	2	15 
2 766 22 919 9 157 59 6 585 7 258 2783 95 91 922 2212 11 64 12 112 22 2291 7 258 215 95 91 508 12 174 82 8 2 467 3	2291	0	21 
2 683 704 919 18 22 1227 9 52 699 4 357 1 4 12 43 115 22 5 3395 1205 39 42 126 5 42 105 508 1 70 9 78 7 1162 3	683 704 919	0	1 2 3 
4 2 1864 15 2 283 14 378 17 1453 13 493 2169 85 2754 10 183 575 5 1176 48 675 25 338 4 2094 2 276 7 509 258 1453 95 162 3	1864	0	2 
4 2 1864 15 2 283 14 378 17 1453 13 493 2169 85 2754 10 183 575 5 1176 48 675 25 338 4 2094 2 276 7 509 258 1453 95 162 3	575	0	17 
4 2 1864 15 2 283 14 378 17 1453 13 493 2169 85 2754 10 183 575 5 1176 48 675 25 338 4 2094 2 276 7 509 258 1453 95 162 3	2094 2 276	0	25 26 27 
2 2073 87 157 894 323 12 252 202 1 310 2 295 68 44 2088 17 5 2 2368 610 4 17 490 1036 7 260 10 88 5 77 17 5 69 3	2088	2	15 
3084 21 3155 190 30 121 26 245 1 12 2315 88 743 638 302 1 4 44 1610 69 41 3155 228 4 7 2708 2039 839 1415 2 107 199 661 18 713 3	3155 190	0	2 3 
15 49 16 319 102 2 2423 3391 219 58 65 16 133 17 130 45 1 332 2 2357 952 1460 3170 1222 5 102 49 2 1761 2956 51 2483 1687 5 1644 3	1761 2956	1	28 29 
15 49 16 319 102 2 2423 3391 219 58 65 16 133 17 130 45 1 332 2 2357 952 1460 3170 1222 5 102 49 2 1761 2956 51 2483 1687 5 1644 3	2423 3391	2	6 7 
12 40 962 27 334 7 54 1227 49 17 51 91 48 604 113 2 1660 2651 4 2490 1730 65 12 46 52 12 46 45 391 3181 7 998 64 22 254 36	1660	1	16 
2 2773 5 22 2801 9 443 135 2 187 10 91 2801 11 789 383 9 33 227 12 336 2726 25 10 2 830 3104 385 6 943 160 574 235 7 260 3	789 383	1	14 15 
2 2773 5 22 2801 9 443 135 2 187 10 91 2801 11 789 383 9 33 227 12 336 2726 25 10 2 830 3104 385 6 943 160 574 235 7 260 3	943 160	1	29 30 
1383 1227 10 7 1224 1032 4 17 448 124 20 738 598 1294 15 1085 10 1551 1994 13 37 2 835 433 2422 58 253 115 4 1365 73 33 1823 25 39 3	1551 1994	2	17 18 
12 30 7 182 2881 25 1871 208 400 3170 2486 548 85 134 531 37 642 546 64 2 2166 3272 29 1772 99 474 316 6 1434 833 8 292 22 68 186 3	1434 833	0	28 29 
12 82 6 339 1045 7 106 132 1660 1 52 12 889 17 8 5 27 1750 4 15 548 85 355 531 13 2 3398 9 55 2 889 69 26 7 1248 3	106 132 1660 1	1	6 7 8 9 
78 16 81 141 5 1000 17 338 7 120 1 49 10 1216 115 197 283 699 4 357 20 1162 2 383 4 185 9 2 109 907 14 2393 69 5 17 3	383	0	23 
78 16 81 141 5 1000 17 338 7 120 1 49 10 1216 115 197 283 699 4 357 20 1162 2 383 4 185 9 2 109 907 14 2393 69 5 17 3	185	0	25 
78 16 81 141 5 1000 17 338 7 120 1 49 10 1216 115 197 283 699 4 357 20 1162 2 383 4 185 9 2 109 907 14 2393 69 5 17 3	907	0	29 
78 16 81 141 5 1000 17 338 7 120 1 49 10 1216 115 197 283 699 4 357 20 1162 2 383 4 185 9 2 109 907 14 2393 69 5 17 3	1000	1	5 
12 73 581 22 508 25 152 948 1 37 1459 17 51 7 505 160 2387 12 43 93 263 17 75 4 3250 468 259 25 2374 5 605 304 28 22 824 3	160 2387	2	15 16 
22 810 1311 69 5 2 146 6 3272 1 4 12 83 1930 20 2 2877 6 2 287 1 2 977 6 2 325 1 4 2 767 2362 2260 1031 20 17 3	287	0	19 
22 810 1311 69 5 2 146 6 3272 1 4 12 83 1930 20 2 2877 6 2 287 1 2 977 6 2 325 1 4 2 767 2362 2260 1031 20 17 3	977	0	22 
131 323 17 9 620 1232 2597 1 2433 2319 3346 9 7 440 6 41 3153 2122 4 1007 2 2298 2423 1348 73 1190 65 620 371 1162 878 156 26 592 31 2056 3	1232 2597	0	5 6 
131 323 17 9 620 1232 2597 1 2433 2319 3346 9 7 440 6 41 3153 2122 4 1007 2 2298 2423 1348 73 1190 65 620 371 1162 878 156 26 592 31 2056 3	2122	2	17 
131 323 17 9 620 1232 2597 1 2433 2319 3346 9 7 440 6 41 3153 2122 4 1007 2 2298 2423 1348 73 1190 65 620 371 1162 878 156 26 592 31 2056 3	371 1162 878	2	28 29 30 
131 323 17 9 620 1232 2597 1 2433 2319 3346 9 7 440 6 41 3153 2122 4 1007 2 2298 2423 1348 73 1190 65 620 371 1162 878 156 26 592 31 2056 3	592	2	33 
131 323 17 9 620 1232 2597 1 2433 2319 3346 9 7 440 6 41 3153 2122 4 1007 2 2298 2423 1348 73 1190 65 620 371 1162 878 156 26 592 31 2056 3	2056	2	35 
131 323 17 9 620 1232 2597 1 2433 2319 3346 9 7 440 6 41 3153 2122 4 1007 2 2298 2423 1348 73 1190 65 620 371 1162 878 156 26 592 31 2056 3	2423 1348	2	22 23 
12 83 7 779 508 368 12 140 3424 6 508 14 540 114 1 37 65 12 203 22 50 12 30 52 499 20 2 125 17 540 4 80 17 1184 99 711 3	1184	0	33 
2 776 1937 5 69 9 55 147 1603 59 323 1 16 43 46 438 257 210 20 17 67 1473 18 80 123 1821 16 115 18 2 776 1937 1 859 781 845 36	776 1937	0	1 2 30 31 
2 776 1937 5 69 9 55 147 1603 59 323 1 16 43 46 438 257 210 20 17 67 1473 18 80 123 1821 16 115 18 2 776 1937 1 859 781 845 36	776 1937	0	1 2 30 31 
2 198 1721 3364 1 2 943 160 9 172 505 1 2 298 9 571 1480 1 4 42 1167 878 14 12 115 197 120 8 42 126 26 7 1637 987 391 2434 3	943 160	2	6 7 
2 198 1721 3364 1 2 943 160 9 172 505 1 2 298 9 571 1480 1 4 42 1167 878 14 12 115 197 120 8 42 126 26 7 1637 987 391 2434 3	298	2	13 
2 198 1721 3364 1 2 943 160 9 172 505 1 2 298 9 571 1480 1 4 42 1167 878 14 12 115 197 120 8 42 126 26 7 1637 987 391 2434 3	1167 878	2	20 21 
2 198 1721 3364 1 2 943 160 9 172 505 1 2 298 9 571 1480 1 4 42 1167 878 14 12 115 197 120 8 42 126 26 7 1637 987 391 2434 3	198	2	1 
2 2108 118 33 131 756 42 500 1 12 82 5 587 153 1 49 47 1943 55 12 587 31 49 47 1793 601 127 47 118 45 131 345 5 2371 42 500 3	2108	2	1 
72 1 3323 46 45 131 275 61 196 2639 4 17 2357 119 27 7 409 20 2 2639 3170 80 43 7 229 14 378 7 1639 1748 325 77 304 20 156 2784 3182	2639	2	9 19 
72 1 3323 46 45 131 275 61 196 2639 4 17 2357 119 27 7 409 20 2 2639 3170 80 43 7 229 14 378 7 1639 1748 325 77 304 20 156 2784 3182	2639	2	9 19 
12 369 82 2 341 562 1750 1432 1 2 748 495 338 1 2 798 562 1432 1 110 44 734 1565 5 1518 17 1 15 39 6 22 8 370 95 3492 134 36	341 562	2	4 5 
12 369 82 2 341 562 1750 1432 1 2 748 495 338 1 2 798 562 1432 1 110 44 734 1565 5 1518 17 1 15 39 6 22 8 370 95 3492 134 36	748 495	2	10 11 
12 369 82 2 341 562 1750 1432 1 2 748 495 338 1 2 798 562 1432 1 110 44 734 1565 5 1518 17 1 15 39 6 22 8 370 95 3492 134 36	798 562	2	15 16 
37 1 271 22 550 4 67 810 2750 6 1864 15 3375 10 66 2011 31 3441 10 66 1663 13 1 4 536 712 66 393 95 2 79 550 20 2793 6 1864 3	2750 6 1864	1	8 9 10 
37 1 271 22 550 4 67 810 2750 6 1864 15 3375 10 66 2011 31 3441 10 66 1663 13 1 4 536 712 66 393 95 2 79 550 20 2793 6 1864 3	2793 6 1864	1	33 34 35 
2 943 160 30 1431 5 27 194 385 1 37 131 49 12 1418 165 2 943 20 2 183 3407 1076 2 943 73 93 142 69 18 799 53 1796 5 106 385 3	943 160	2	1 2 
2 943 160 30 1431 5 27 194 385 1 37 131 49 12 1418 165 2 943 20 2 183 3407 1076 2 943 73 93 142 69 18 799 53 1796 5 106 385 3	943	1	1 17 24 
2 943 160 30 1431 5 27 194 385 1 37 131 49 12 1418 165 2 943 20 2 183 3407 1076 2 943 73 93 142 69 18 799 53 1796 5 106 385 3	943	2	1 17 24 
93 79 283 9 14 49 16 24 214 22 10 1195 1479 845 2196 364 91 494 6 592 1911 15 156 26 540 10 473 13 1 37 3278 9 698 1197 5 371 3	3278	0	30 
93 79 283 9 14 49 16 24 214 22 10 1195 1479 845 2196 364 91 494 6 592 1911 15 156 26 540 10 473 13 1 37 3278 9 698 1197 5 371 3	371	2	35 
93 79 283 9 14 49 16 24 214 22 10 1195 1479 845 2196 364 91 494 6 592 1911 15 156 26 540 10 473 13 1 37 3278 9 698 1197 5 371 3	592 1911	2	19 20 
93 79 283 9 14 49 16 24 214 22 10 1195 1479 845 2196 364 91 494 6 592 1911 15 156 26 540 10 473 13 1 37 3278 9 698 1197 5 371 3	473	1	26 
93 79 283 9 14 49 16 24 214 22 10 1195 1479 845 2196 364 91 494 6 592 1911 15 156 26 540 10 473 13 1 37 3278 9 698 1197 5 371 3	1195 1479	1	11 12 
17 9 6 183 337 1 51 7 1933 2689 1 9 1160 1922 1 9 992 2957 1 9 2854 20 910 6 107 96 878 1 9 357 5 115 1 4 9 1155 1581 3	337	0	4 
17 9 6 183 337 1 51 7 1933 2689 1 9 1160 1922 1 9 992 2957 1 9 2854 20 910 6 107 96 878 1 9 357 5 115 1 4 9 1155 1581 3	2689	0	9 
17 9 6 183 337 1 51 7 1933 2689 1 9 1160 1922 1 9 992 2957 1 9 2854 20 910 6 107 96 878 1 9 357 5 115 1 4 9 1155 1581 3	878	0	26 
17 9 6 183 337 1 51 7 1933 2689 1 9 1160 1922 1 9 992 2957 1 9 2854 20 910 6 107 96 878 1 9 357 5 115 1 4 9 1155 1581 3	115	0	31 
129 271 19 152 948 184 184 184 15 555 1 190 1 1156 10 243 373 71 24 45 1607 20 2 463 13 1913 1472 19 106 948 1913 275 19 2914 7 69 7 666	555	0	9 
129 271 19 152 948 184 184 184 15 555 1 190 1 1156 10 243 373 71 24 45 1607 20 2 463 13 1913 1472 19 106 948 1913 275 19 2914 7 69 7 666	190	0	11 
129 271 19 152 948 184 184 184 15 555 1 190 1 1156 10 243 373 71 24 45 1607 20 2 463 13 1913 1472 19 106 948 1913 275 19 2914 7 69 7 666	1913 275	0	30 31 
169 845 21 1604 1612 9 2 453 14 44 25 396 897 685 61 306 1 4 61 275 9 121 1 17 73 27 388 49 61 306 87 48 1630 5 2427 2 1319 3	275	0	19 
12 174 82 5 294 845 275 5 207 58 42 54 1717 4 29 82 849 1447 20 1123 1 601 1357 15 28 1957 13 3094 14 1658 69 149 2 1592 5 167 69 3	845 275	0	5 6 
12 174 82 5 294 845 275 5 207 58 42 54 1717 4 29 82 849 1447 20 1123 1 601 1357 15 28 1957 13 3094 14 1658 69 149 2 1592 5 167 69 3	3094	0	27 
33 93 24 2 1667 6 100 739 348 5 27 1561 1 871 18 4 1311 18 204 7 922 4 1162 1 2 1667 6 100 739 18 7 1162 24 3117 4 3096 1645 3	739	0	7 28 
33 93 24 2 1667 6 100 739 348 5 27 1561 1 871 18 4 1311 18 204 7 922 4 1162 1 2 1667 6 100 739 18 7 1162 24 3117 4 3096 1645 3	739	0	7 28 
22 9 2 94 68 14 12 851 4 2615 7 2801 612 12 29 166 106 257 2374 8 2 467 168 134 1 12 143 33 135 974 1085 6 339 10 2 789 383 3	789 383	1	35 36 
78 1 50 6 2 705 1219 80 2 2165 18 2 2486 9 1764 1 49 16 29 272 5 1011 18 50 6 2 3113 2645 1 17 136 45 818 5 27 7 409 3	2165	2	9 
78 1 50 6 2 705 1219 80 2 2165 18 2 2486 9 1764 1 49 16 29 272 5 1011 18 50 6 2 3113 2645 1 17 136 45 818 5 27 7 409 3	3113 2645	0	26 27 
2 1201 658 110 112 2 190 311 136 33 46 3376 1110 4 12 29 5 862 42 1606 5 2 2357 555 3170 265 1 70 9 2 1235 655 70 12 1045 42 2801 28 3	190 311	2	6 7 
2 1201 658 110 112 2 190 311 136 33 46 3376 1110 4 12 29 5 862 42 1606 5 2 2357 555 3170 265 1 70 9 2 1235 655 70 12 1045 42 2801 28 3	2357 555 3170 265	2	22 23 24 25 
2 1201 658 110 112 2 190 311 136 33 46 3376 1110 4 12 29 5 862 42 1606 5 2 2357 555 3170 265 1 70 9 2 1235 655 70 12 1045 42 2801 28 3	1201 658	1	1 2 
113 1696 59 1244 568 401 4 313 2592 442 69 44 119 33 321 2 1244 31 44 448 149 26 3216 1 12 1711 175 4 1026 208 66 393 5 77 1006 592 10 1162 3	1006 592 10 1162	1	34 35 36 37 
17 21 33 7 3393 570 1 33 588 5 532 3224 4 109 2153 1 44 233 45 1573 2 409 40 27 2347 49 17 9 889 10 190 4 12 29 5 1269 2 2012 3	190	2	30 
12 111 57 24 125 215 2374 59 57 10 2 187 232 1 4 192 1011 272 18 1286 65 16 43 139 59 4 77 712 7 1594 1748 1227 14 2196 1870 543 2164 1781 3	232	1	12 
57 9 7 279 386 1628 199 5 17 20 7 282 8 2 823 1 4 65 12 362 18 17 17 297 11 3170 888 2262 32 943 3170 4 17 136 33 792 226 1000 3	943	1	29 
57 9 7 279 386 1628 199 5 17 20 7 282 8 2 823 1 4 65 12 362 18 17 17 297 11 3170 888 2262 32 943 3170 4 17 136 33 792 226 1000 3	1000	2	37 
37 896 55 38 15 16 29 5 271 41 1443 798 562 17 136 45 29 7 863 8 394 13 2 1996 233 45 27 166 127 17 136 45 189 437 10 41 1443 562 3	1443 798 562	2	10 11 12 
37 896 55 38 15 16 29 5 271 41 1443 798 562 17 136 45 29 7 863 8 394 13 2 1996 233 45 27 166 127 17 136 45 189 437 10 41 1443 562 3	1443 562	2	36 37 
